trade_date,security_code,security_name,financing_balance,financing_buy,financing_repayment,market,source_id,theme_id,theme_name
2025-09-25,300760,迈瑞医疗,1639035466.2219477,65574729.41771499,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-09-25,600000,浦发银行,1064184271.0450988,42558919.63965489,,SSE,mock_margin_detail,finance,金融
2025-09-25,600276,恒瑞医药,1536084074.3253057,61485526.973721065,,SSE,mock_margin_detail,healthcare,医药医疗
2025-09-25,600519,贵州茅台,1310928972.4698863,52450300.51027349,,SSE,mock_margin_detail,consumption,消费
2025-09-25,600893,航发动力,2183269594.933161,87342770.55721267,,SSE,mock_margin_detail,defense,军工
2025-09-25,601012,隆基绿能,1919340436.9738488,76805981.47649027,,SSE,mock_margin_detail,new_energy,新能源
2025-09-25,601398,工商银行,1170492348.455855,46816818.57204973,,SSE,mock_margin_detail,finance,金融
2025-09-25,688981,中芯国际,1928164643.810508,77098771.46385442,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-09-26,000001,平安银行,1277375667.743893,51080527.42670169,,SZSE,mock_margin_detail,finance,金融
2025-09-26,000858,五粮液,1411315193.6008005,56473355.44458232,,SZSE,mock_margin_detail,consumption,消费
2025-09-26,002371,北方华创,2041083817.218301,81628573.94223003,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-09-26,300750,宁德时代,1823410035.629845,72951090.7254016,,SZSE,mock_margin_detail,new_energy,新能源
2025-09-26,300760,迈瑞医疗,1639399457.5855677,65565046.37555412,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-09-26,600000,浦发银行,1065257160.1186224,42568405.77988244,,SSE,mock_margin_detail,finance,金融
2025-09-26,600276,恒瑞医药,1536528628.2471182,61478767.93064267,,SSE,mock_margin_detail,healthcare,医药医疗
2025-09-26,600519,贵州茅台,1311457137.413198,52445406.34715605,,SSE,mock_margin_detail,consumption,消费
2025-09-26,600893,航发动力,2183145398.263984,87319492.86464459,,SSE,mock_margin_detail,defense,军工
2025-09-26,601012,隆基绿能,1918158308.617316,76765099.62491888,,SSE,mock_margin_detail,new_energy,新能源
2025-09-26,601398,工商银行,1170820605.3948653,46825439.13651705,,SSE,mock_margin_detail,finance,金融
2025-09-26,688981,中芯国际,1928998492.417094,77113815.25122918,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-09-29,000001,平安银行,1277292486.0424738,51090998.49470573,,SZSE,mock_margin_detail,finance,金融
2025-09-29,000858,五粮液,1410583860.0948591,56438211.401263006,,SZSE,mock_margin_detail,consumption,消费
2025-09-29,002371,北方华创,2041460371.3895824,81650099.99200533,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-09-29,300750,宁德时代,1821769344.1742065,72827279.69601843,,SZSE,mock_margin_detail,new_energy,新能源
2025-09-29,300760,迈瑞医疗,1638659700.83329,65521541.70834316,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-09-29,600000,浦发银行,1064417150.6871716,42586976.26179724,,SSE,mock_margin_detail,finance,金融
2025-09-29,600276,恒瑞医药,1536401055.5405266,61444714.22025846,,SSE,mock_margin_detail,healthcare,医药医疗
2025-09-29,600519,贵州茅台,1311212071.084458,52418697.988889925,,SSE,mock_margin_detail,consumption,消费
2025-09-29,600893,航发动力,2180354000.547146,87232757.52995728,,SSE,mock_margin_detail,defense,军工
2025-09-29,601012,隆基绿能,1915893957.236478,76627209.88375574,,SSE,mock_margin_detail,new_energy,新能源
2025-09-29,601398,工商银行,1171092693.0538774,46840437.7838221,,SSE,mock_margin_detail,finance,金融
2025-09-29,688981,中芯国际,1928443795.3413973,77142254.2660812,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-09-30,000001,平安银行,1275908708.7310429,51090606.36579745,,SZSE,mock_margin_detail,finance,金融
2025-09-30,000858,五粮液,1411535874.0301569,56422326.67790464,,SZSE,mock_margin_detail,consumption,消费
2025-09-30,002371,北方华创,2039728557.319229,81651760.83590737,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-09-30,300750,宁德时代,1819373644.358945,72781291.67550997,,SZSE,mock_margin_detail,new_energy,新能源
2025-09-30,300760,迈瑞医疗,1636813233.3472948,65502384.96034997,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-09-30,600000,浦发银行,1064194689.47931,42589881.65589438,,SSE,mock_margin_detail,finance,金融
2025-09-30,600276,恒瑞医药,1535240661.5623212,61428902.4585276,,SSE,mock_margin_detail,healthcare,医药医疗
2025-09-30,600519,贵州茅台,1310029493.3332648,52405862.459156655,,SSE,mock_margin_detail,consumption,消费
2025-09-30,600893,航发动力,2180384672.84916,87198568.20131855,,SSE,mock_margin_detail,defense,军工
2025-09-30,601012,隆基绿能,1914945809.896116,76576462.84391868,,SSE,mock_margin_detail,new_energy,新能源
2025-09-30,601398,工商银行,1170481102.320264,46841846.06031206,,SSE,mock_margin_detail,finance,金融
2025-09-30,688981,中芯国际,1928371077.0026336,77146378.00118528,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-01,000001,平安银行,1277233035.1246347,51088312.680697225,,SZSE,mock_margin_detail,finance,金融
2025-10-01,000858,五粮液,1409929610.1982832,56404422.97606137,,SZSE,mock_margin_detail,consumption,消费
2025-10-01,002371,北方华创,2041920225.3295665,81650808.25824669,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-01,300750,宁德时代,1818380860.154112,72733091.62863821,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-01,300760,迈瑞医疗,1637797198.417695,65480998.96383649,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-01,600000,浦发银行,1064472513.292335,42591162.13771487,,SSE,mock_margin_detail,finance,金融
2025-10-01,600276,恒瑞医药,1535644794.026749,61410942.28889156,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-01,600519,贵州茅台,1310060375.2070494,52391112.65389436,,SSE,mock_margin_detail,consumption,消费
2025-10-01,600893,航发动力,2180368747.499244,87161937.03241873,,SSE,mock_margin_detail,defense,军工
2025-10-01,601012,隆基绿能,1911841672.4784613,76523489.56978036,,SSE,mock_margin_detail,new_energy,新能源
2025-10-01,601398,工商银行,1170779873.347428,46841486.54410571,,SSE,mock_margin_detail,finance,金融
2025-10-01,688981,中芯国际,1928156227.730149,77147947.23492143,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-02,000001,平安银行,1277733132.0395105,51084149.51251427,,SZSE,mock_margin_detail,finance,金融
2025-10-02,000858,五粮液,1409208165.534031,56384548.65555324,,SZSE,mock_margin_detail,consumption,消费
2025-10-02,002371,北方华创,2040452799.9174995,81647339.9578534,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-02,300750,宁德时代,1818112715.5098064,72682777.08212247,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-02,300760,迈瑞医疗,1636194424.764717,65457452.3536882,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-02,600000,浦发银行,1064607840.0483716,42590835.24596479,,SSE,mock_margin_detail,finance,金融
2025-10-02,600276,恒瑞医药,1534681317.99364,61390892.11516927,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-02,600519,贵州茅台,1309871437.596054,52374488.12039103,,SSE,mock_margin_detail,consumption,消费
2025-10-02,600893,航发动力,2177393967.7998767,87122992.62172596,,SSE,mock_margin_detail,defense,军工
2025-10-02,601012,隆基绿能,1912132599.879505,76468398.92406164,,SSE,mock_margin_detail,new_energy,新能源
2025-10-02,601398,工商银行,1171437063.4612956,46839383.6209384,,SSE,mock_margin_detail,finance,金融
2025-10-02,688981,中芯国际,1928798248.3751795,77147047.20030673,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-03,000001,平安银行,1276681149.8620198,51078154.30857412,,SZSE,mock_margin_detail,finance,金融
2025-10-03,000858,五粮液,1408680533.868399,56362757.691598654,,SZSE,mock_margin_detail,consumption,消费
2025-10-03,002371,北方华创,2040205028.1644893,81641460.8222102,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-03,300750,宁德时代,1815189462.19608,72630451.4348657,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-03,300760,迈瑞医疗,1635989252.2275388,65431819.8880937,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-03,600000,浦发银行,1063902901.667196,42588923.15348519,,SSE,mock_margin_detail,finance,金融
2025-10-03,600276,恒瑞医药,1533440468.4455345,61368816.285139695,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-03,600519,贵州茅台,1309002993.3171062,52356033.76329575,,SSE,mock_margin_detail,consumption,消费
2025-10-03,600893,航发动力,2176813270.2451854,87081869.98019874,,SSE,mock_margin_detail,defense,军工
2025-10-03,601012,隆基绿能,1910322927.573989,76411305.61175478,,SSE,mock_margin_detail,new_energy,新能源
2025-10-03,601398,工商银行,1170510454.5031958,46835566.69645278,,SSE,mock_margin_detail,finance,金融
2025-10-03,688981,中芯国际,1927954459.6511264,77143770.20722052,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-06,000001,平安银行,1276081304.662276,51049628.97618979,,SZSE,mock_margin_detail,finance,金融
2025-10-06,000858,五粮液,1407440558.087324,56286505.2051212,,SZSE,mock_margin_detail,consumption,消费
2025-10-06,002371,北方华创,2040800684.676545,81610508.19571744,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-06,300750,宁德时代,1811585543.131324,72462523.0685819,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-06,300760,迈瑞医疗,1632868355.8526807,65343241.7312295,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-06,600000,浦发银行,1064154047.0615648,42573965.34607638,,SSE,mock_margin_detail,finance,金融
2025-10-06,600276,恒瑞医药,1531834925.2768922,61291163.10840126,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-06,600519,贵州茅台,1306951546.2300014,52290218.03891923,,SSE,mock_margin_detail,consumption,消费
2025-10-06,600893,航发动力,2173140050.6568494,86946870.16644455,,SSE,mock_margin_detail,defense,军工
2025-10-06,601012,隆基绿能,1906314937.280969,76229236.77410689,,SSE,mock_margin_detail,new_energy,新能源
2025-10-06,601398,工商银行,1170457223.4825213,46814199.216092266,,SSE,mock_margin_detail,finance,金融
2025-10-06,688981,中芯国际,1928011213.02324,77120700.61031196,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-07,000001,平安银行,1276244706.38312,51036783.11565076,,SZSE,mock_margin_detail,finance,金融
2025-10-07,000858,五粮液,1406856299.6402128,56257693.38169412,,SZSE,mock_margin_detail,consumption,消费
2025-10-07,002371,北方华创,2038759334.525375,81596166.66708341,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-07,300750,宁德时代,1810510475.9006915,72403292.8286734,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-07,300760,迈瑞医疗,1632515710.5908923,65310127.3028532,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-07,600000,浦发银行,1064090296.0011418,42566024.11853336,,SSE,mock_margin_detail,finance,金融
2025-10-07,600276,恒瑞医药,1531124378.5224514,61261739.54360066,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-07,600519,贵州茅台,1306078743.5742316,52264995.23725472,,SSE,mock_margin_detail,consumption,消费
2025-10-07,600893,航发动力,2171891071.7326,86898498.15252253,,SSE,mock_margin_detail,defense,军工
2025-10-07,601012,隆基绿能,1903266141.7977064,76165383.91893384,,SSE,mock_margin_detail,new_energy,新能源
2025-10-07,601398,工商银行,1170436186.98887,46803917.17508752,,SSE,mock_margin_detail,finance,金融
2025-10-07,688981,中芯国际,1928411374.9437249,77108970.04109128,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-08,000001,平安银行,1276009595.9144418,51022368.37635928,,SZSE,mock_margin_detail,finance,金融
2025-10-08,000858,五粮液,1405042858.5444343,56227312.45500921,,SZSE,mock_margin_detail,consumption,消费
2025-10-08,002371,北方华创,2040332250.092146,81580034.6108751,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-08,300750,宁德时代,1809377435.0438223,72342644.74708836,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-08,300760,迈瑞医疗,1631646128.7143834,65275383.84069758,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-08,600000,浦发银行,1064170636.7157706,42556675.125861816,,SSE,mock_margin_detail,finance,金融
2025-10-08,600276,恒瑞医药,1530666416.899582,61230693.525182,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-08,600519,贵州茅台,1305721433.9097672,52238241.93628667,,SSE,mock_margin_detail,consumption,消费
2025-10-08,600893,航发动力,2170604314.0330515,86848704.14150093,,SSE,mock_margin_detail,defense,军工
2025-10-08,601012,隆基绿能,1903125799.840235,76100176.59827034,,SSE,mock_margin_detail,new_energy,新能源
2025-10-08,601398,工商银行,1169664376.2558372,46792139.683168985,,SSE,mock_margin_detail,finance,金融
2025-10-08,688981,中芯国际,1928292164.88554,77095419.57404687,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-09,000001,平安银行,1275810421.0739267,51006451.41896,,SZSE,mock_margin_detail,finance,金融
2025-10-09,000858,五粮液,1405527593.3295074,56195445.9387158,,SZSE,mock_margin_detail,consumption,消费
2025-10-09,002371,北方华创,2040308617.8505547,81562252.6231548,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-09,300750,宁德时代,1807330127.7447293,72280710.18061012,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-09,300760,迈瑞医疗,1631027750.275881,65239117.33084375,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-09,600000,浦发银行,1064030984.078627,42545966.38762736,,SSE,mock_margin_detail,finance,金融
2025-10-09,600276,恒瑞医药,1530346324.3445036,61198120.2265052,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-09,600519,贵州茅台,1304689015.2105303,52210031.640005104,,SSE,mock_margin_detail,consumption,消费
2025-10-09,600893,航发动力,2170741383.033534,86797652.42826508,,SSE,mock_margin_detail,defense,军工
2025-10-09,601012,隆基绿能,1902292564.7544143,76033756.62223624,,SSE,mock_margin_detail,new_energy,新能源
2025-10-09,601398,工商银行,1169917491.7451775,46778923.793505736,,SSE,mock_margin_detail,finance,金融
2025-10-09,688981,中芯国际,1926879191.8111024,77080177.34279048,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-10,000001,平安银行,1273998201.7953632,50989103.12927406,,SZSE,mock_margin_detail,finance,金融
2025-10-10,000858,五粮液,1404521614.94094,56162181.44215693,,SZSE,mock_margin_detail,consumption,消费
2025-10-10,002371,北方华创,2039590414.6196773,81542965.8613932,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-10,300750,宁德时代,1804782416.391221,72217623.82191128,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-10,300760,迈瑞医疗,1629613333.6584418,65201437.90778469,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-10,600000,浦发银行,1063556077.9449196,42533949.779684186,,SSE,mock_margin_detail,finance,金融
2025-10-10,600276,恒瑞医药,1529365029.4522643,61164119.01349591,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-10,600519,贵州茅台,1304615843.670619,52180441.89524775,,SSE,mock_margin_detail,consumption,消费
2025-10-10,600893,航发动力,2169258711.265118,86745510.54660039,,SSE,mock_margin_detail,defense,军工
2025-10-10,601012,隆基绿能,1898727916.2644424,75966268.89031012,,SSE,mock_margin_detail,new_energy,新能源
2025-10-10,601398,工商银行,1169724288.2388377,46764330.62268871,,SSE,mock_margin_detail,finance,金融
2025-10-10,688981,中芯国际,1926040791.2972105,77063376.18827364,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-13,000001,平安银行,1273301427.5867631,50929237.82515635,,SZSE,mock_margin_detail,finance,金融
2025-10-13,000858,五粮液,1401364554.559413,56054931.8737729,,SZSE,mock_margin_detail,consumption,消费
2025-10-13,002371,北方华创,2037619906.7996264,81477587.79404955,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-13,300750,宁德时代,1799796306.189826,72022842.4866112,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-13,300760,迈瑞医疗,1627911840.003531,65081078.650767095,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-13,600000,浦发银行,1062825579.515931,42490625.87166213,,SSE,mock_margin_detail,finance,金融
2025-10-13,600276,恒瑞医药,1526094961.219384,61054597.99909724,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-13,600519,贵州茅台,1302421086.3936613,52084226.97449761,,SSE,mock_margin_detail,consumption,消费
2025-10-13,600893,航发动力,2164716647.904156,86584257.48554002,,SSE,mock_margin_detail,defense,军工
2025-10-13,601012,隆基绿能,1893383472.331393,75758885.46273221,,SSE,mock_margin_detail,new_energy,新能源
2025-10-13,601398,工商银行,1168583242.2537632,46712955.48076353,,SSE,mock_margin_detail,finance,金融
2025-10-13,688981,中芯国际,1925481414.2577307,77005009.78468798,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-14,000001,平安银行,1272728152.5778065,50906949.67230708,,SZSE,mock_margin_detail,finance,金融
2025-10-14,000858,五粮液,1401450345.991258,56017023.831821404,,SZSE,mock_margin_detail,consumption,消费
2025-10-14,002371,北方华创,2035603777.585812,81453809.43561012,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-14,300750,宁德时代,1798632135.715516,71956548.44068055,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-14,300760,迈瑞医疗,1626558379.3451598,65038920.00806277,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-14,600000,浦发银行,1061195780.199616,42473967.790495776,,SSE,mock_margin_detail,finance,金融
2025-10-14,600276,恒瑞医药,1525640215.9074812,61015951.82435501,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-14,600519,贵州茅台,1300897742.5304546,52049967.15875018,,SSE,mock_margin_detail,consumption,消费
2025-10-14,600893,航发动力,2162453067.3835306,86529477.80351532,,SSE,mock_margin_detail,defense,军工
2025-10-14,601012,隆基绿能,1893035595.2907977,75688622.4031799,,SSE,mock_margin_detail,new_energy,新能源
2025-10-14,601398,工商银行,1167625733.8721116,46693538.75364571,,SSE,mock_margin_detail,finance,金融
2025-10-14,688981,中芯国际,1925198027.268234,76983381.37001622,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-15,000001,平安银行,1272293105.772468,50883639.95308483,,SZSE,mock_margin_detail,finance,金融
2025-10-15,000858,五粮液,1399937120.0846465,55978207.53397153,,SZSE,mock_margin_detail,consumption,消费
2025-10-15,002371,北方华创,2036446738.0461843,81429305.09657349,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-15,300750,宁德时代,1797426845.3844748,71889811.88275225,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-15,300760,迈瑞医疗,1624947654.936189,64995949.35769947,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-15,600000,浦发银行,1062265209.0371988,42456313.04282007,,SSE,mock_margin_detail,finance,金融
2025-10-15,600276,恒瑞医药,1524538466.7829297,60976426.515839,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-15,600519,贵州茅台,1300466326.5869286,52014767.53808038,,SSE,mock_margin_detail,consumption,消费
2025-10-15,600893,航发动力,2162073975.762554,86474476.92594117,,SSE,mock_margin_detail,defense,军工
2025-10-15,601012,隆基绿能,1890255943.5412247,75618047.2980931,,SSE,mock_margin_detail,new_energy,新能源
2025-10-15,601398,工商银行,1167017047.4657104,46673104.268990986,,SSE,mock_margin_detail,finance,金融
2025-10-15,688981,中芯国际,1925498898.750703,76960914.5974269,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-16,000001,平安银行,1271185420.0541334,50859399.94266319,,SZSE,mock_margin_detail,finance,金融
2025-10-16,000858,五粮液,1398179464.6178071,55938589.19204196,,SZSE,mock_margin_detail,consumption,消费
2025-10-16,002371,北方华创,2035287074.2113297,81404237.95518321,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-16,300750,宁德时代,1796143484.7347505,71822778.94084893,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-16,300760,迈瑞医疗,1624707818.388273,64952294.42629426,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-16,600000,浦发银行,1060805146.0523604,42437732.89446278,,SSE,mock_margin_detail,finance,金融
2025-10-16,600276,恒瑞医药,1524318629.6207442,60936139.919691786,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-16,600519,贵州茅台,1299580247.7908802,51978724.55380096,,SSE,mock_margin_detail,consumption,消费
2025-10-16,600893,航发动力,2161826794.910501,86419431.42845571,,SSE,mock_margin_detail,defense,军工
2025-10-16,601012,隆基绿能,1888151523.7775617,75547314.47713883,,SSE,mock_margin_detail,new_energy,新能源
2025-10-16,601398,工商银行,1165691332.7768412,46651733.17992074,,SSE,mock_margin_detail,finance,金融
2025-10-16,688981,中芯国际,1924782698.5282247,76937761.888463,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-17,000001,平安银行,1270515721.3640428,50834323.404007874,,SZSE,mock_margin_detail,finance,金融
2025-10-17,000858,五粮液,1397486459.1369014,55898277.05407899,,SZSE,mock_margin_detail,consumption,消费
2025-10-17,002371,北方华创,2035689445.3735693,81378772.58230993,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-17,300750,宁德时代,1793358577.9050758,71755596.19883452,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-17,300760,迈瑞医疗,1623170002.2814443,64908084.59834736,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-17,600000,浦发银行,1060954950.554402,42418301.1342696,,SSE,mock_margin_detail,finance,金融
2025-10-17,600276,恒瑞医药,1521264406.252273,60895211.78440673,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-17,600519,贵州茅台,1298278720.459533,51941936.82919964,,SSE,mock_margin_detail,consumption,消费
2025-10-17,600893,航发动力,2159248998.252591,86364517.65883423,,SSE,mock_margin_detail,defense,军工
2025-10-17,601012,隆基绿能,1886095752.4056644,75476578.31601004,,SSE,mock_margin_detail,new_energy,新能源
2025-10-17,601398,工商银行,1165259277.000598,46629509.17040587,,SSE,mock_margin_detail,finance,金融
2025-10-17,688981,中芯国际,1922193247.027288,76914077.42065105,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-20,000001,平安银行,1268392740.156115,50755043.69217764,,SZSE,mock_margin_detail,finance,金融
2025-10-20,000858,五粮液,1394065864.3949966,55774284.209729485,,SZSE,mock_margin_detail,consumption,消费
2025-10-20,002371,北方华创,2032264777.646581,81301643.88911068,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-20,300750,宁德时代,1789210056.7575395,71554613.22013526,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-20,300760,迈瑞医疗,1618964139.033024,64773436.61114825,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-20,600000,浦发银行,1059521249.1221006,42355667.220620506,,SSE,mock_margin_detail,finance,金融
2025-10-20,600276,恒瑞医药,1519665452.724364,60769796.8444913,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-20,600519,贵州茅台,1295094509.714198,51828118.037856124,,SSE,mock_margin_detail,consumption,消费
2025-10-20,600893,航发动力,2153960789.1282344,86202316.58331394,,SSE,mock_margin_detail,defense,军工
2025-10-20,601012,隆基绿能,1880696496.0507853,75265885.24281925,,SSE,mock_margin_detail,new_energy,新能源
2025-10-20,601398,工商银行,1163543941.838496,46558589.137692,,SSE,mock_margin_detail,finance,金融
2025-10-20,688981,中芯国际,1920864142.3967595,76841392.33407883,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-21,000001,平安银行,1267624149.0574677,50727598.60029449,,SZSE,mock_margin_detail,finance,金融
2025-10-21,000858,五粮液,1392210882.8822863,55732308.94453069,,SZSE,mock_margin_detail,consumption,消费
2025-10-21,002371,北方华创,2032196843.072198,81276242.86171095,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-21,300750,宁德时代,1787230164.5354176,71488291.89243864,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-21,300760,迈瑞医疗,1617829662.3808331,64728321.13755447,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-21,600000,浦发银行,1058145368.9376758,42333609.48911928,,SSE,mock_margin_detail,finance,金融
2025-10-21,600276,恒瑞医药,1518484245.7554147,60727525.87540513,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-21,600519,贵州茅台,1294519856.6917667,51789370.96840006,,SSE,mock_margin_detail,consumption,消费
2025-10-21,600893,航发动力,2153177106.405669,86149671.7205424,,SSE,mock_margin_detail,defense,军工
2025-10-21,601012,隆基绿能,1880940625.0759616,75196665.45775111,,SSE,mock_margin_detail,new_energy,新能源
2025-10-21,601398,工商银行,1163997093.70674,46533832.05379634,,SSE,mock_margin_detail,finance,金融
2025-10-21,688981,中芯国际,1920602048.5387304,76817142.32072239,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-22,000001,平安银行,1267909285.1755576,50699813.23571128,,SZSE,mock_margin_detail,finance,金融
2025-10-22,000858,五粮液,1391680800.297282,55690200.49817364,,SZSE,mock_margin_detail,consumption,消费
2025-10-22,002371,北方华创,2031218093.5454376,81251271.08943407,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-22,300750,宁德时代,1785432973.720021,71422546.24706799,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-22,300760,迈瑞医疗,1617405768.3053412,64683309.50298966,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-22,600000,浦发银行,1058417477.113884,42311098.99769031,,SSE,mock_margin_detail,finance,金融
2025-10-22,600276,恒瑞医药,1517845249.1980038,60685228.42704685,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-22,600519,贵州茅台,1294704691.867115,51750394.7159626,,SSE,mock_margin_detail,consumption,消费
2025-10-22,600893,航发动力,2154275078.9395,86098020.08523,,SSE,mock_margin_detail,defense,军工
2025-10-22,601012,隆基绿能,1878256867.858672,75128200.0464662,,SSE,mock_margin_detail,new_energy,新能源
2025-10-22,601398,工商银行,1162677686.676545,46508669.52405571,,SSE,mock_margin_detail,finance,金融
2025-10-22,688981,中芯国际,1919463862.6062088,76793142.38365446,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-23,000001,平安银行,1266784785.350128,50671790.32011162,,SZSE,mock_margin_detail,finance,金融
2025-10-23,000858,五粮液,1391368767.28701,55648072.62268474,,SZSE,mock_margin_detail,consumption,消费
2025-10-23,002371,北方华创,2028869577.0158484,81226891.78822348,,SZSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-23,300750,宁德时代,1782870646.3698907,71357517.1134747,,SZSE,mock_margin_detail,new_energy,新能源
2025-10-23,300760,迈瑞医疗,1615125257.893724,64638533.222445205,,SZSE,mock_margin_detail,healthcare,医药医疗
2025-10-23,600000,浦发银行,1056944515.1383692,42288219.8527779,,SSE,mock_margin_detail,finance,金融
2025-10-23,600276,恒瑞医药,1516439761.2878,60643028.33167229,,SSE,mock_margin_detail,healthcare,医药医疗
2025-10-23,600519,贵州茅台,1292726385.392588,51711294.79778009,,SSE,mock_margin_detail,consumption,消费
2025-10-23,600893,航发动力,2150847834.4125166,86047526.6788377,,SSE,mock_margin_detail,defense,军工
2025-10-23,601012,隆基绿能,1876073682.000494,75060634.84269018,,SSE,mock_margin_detail,new_energy,新能源
2025-10-23,601398,工商银行,1162135164.1967845,46483195.0215233,,SSE,mock_margin_detail,finance,金融
2025-10-23,688981,中芯国际,1918989158.4772816,76769548.02450953,,SSE,mock_margin_detail,semiconductor,半导体与芯片
2025-10-24,000001,平安银行,1265738643.0797815,50643633.05335706,,SZSE,mock_margin_detail,finance,金融
